,capacity,mean-juvenile-mortality-prob,mean-adult-mortality-prob,mortality-decrease-with-buffer,distance-for-viewing-ponds-and-woodland,movement-energy,mean-number-of-female-offspring
3087,28.6767578125,0.42739257812500003,0.17880859375,0.1268017578125,1.563232421875,237.109375,4.3876953125
3088,25.6298828125,0.647705078125,0.18408203125,0.0305029296875,1.277587890625,622.265625,5.5849609375
3089,13.6767578125,0.647705078125,0.18408203125,0.0305029296875,1.277587890625,622.265625,5.5849609375
3090,25.6298828125,0.577392578125,0.18408203125,0.0305029296875,1.277587890625,622.265625,5.5849609375
3091,25.6298828125,0.647705078125,0.27880859375,0.0305029296875,1.277587890625,622.265625,5.5849609375
3092,25.6298828125,0.647705078125,0.18408203125,0.0318017578125,1.277587890625,622.265625,5.5849609375
3093,25.6298828125,0.647705078125,0.18408203125,0.0305029296875,2.813232421875,622.265625,5.5849609375
3094,25.6298828125,0.647705078125,0.18408203125,0.0305029296875,1.277587890625,637.109375,5.5849609375
3095,25.6298828125,0.647705078125,0.18408203125,0.0305029296875,1.277587890625,622.265625,5.3876953125
3096,25.6298828125,0.577392578125,0.27880859375,0.0318017578125,2.813232421875,637.109375,5.3876953125
3097,13.6767578125,0.647705078125,0.27880859375,0.0318017578125,2.813232421875,637.109375,5.3876953125
3098,13.6767578125,0.577392578125,0.18408203125,0.0318017578125,2.813232421875,637.109375,5.3876953125
3099,13.6767578125,0.577392578125,0.27880859375,0.0305029296875,2.813232421875,637.109375,5.3876953125
3100,13.6767578125,0.577392578125,0.27880859375,0.0318017578125,1.277587890625,637.109375,5.3876953125
3101,13.6767578125,0.577392578125,0.27880859375,0.0318017578125,2.813232421875,622.265625,5.3876953125
3102,13.6767578125,0.577392578125,0.27880859375,0.0318017578125,2.813232421875,637.109375,5.5849609375
3103,13.6767578125,0.577392578125,0.27880859375,0.0318017578125,2.813232421875,637.109375,5.3876953125
3104,33.1298828125,0.422705078125,0.23408203125,0.1730029296875,0.652587890625,822.265625,4.0849609375
3105,21.1767578125,0.422705078125,0.23408203125,0.1730029296875,0.652587890625,822.265625,4.0849609375
3106,33.1298828125,0.652392578125,0.23408203125,0.1730029296875,0.652587890625,822.265625,4.0849609375
3107,33.1298828125,0.422705078125,0.22880859374999998,0.1730029296875,0.652587890625,822.265625,4.0849609375
3108,33.1298828125,0.422705078125,0.23408203125,0.0793017578125,0.652587890625,822.265625,4.0849609375
3109,33.1298828125,0.422705078125,0.23408203125,0.1730029296875,2.188232421875,822.265625,4.0849609375
3110,33.1298828125,0.422705078125,0.23408203125,0.1730029296875,0.652587890625,437.109375,4.0849609375
3111,33.1298828125,0.422705078125,0.23408203125,0.1730029296875,0.652587890625,822.265625,4.8876953125
3112,33.1298828125,0.652392578125,0.22880859374999998,0.0793017578125,2.188232421875,437.109375,4.8876953125
3113,21.1767578125,0.422705078125,0.22880859374999998,0.0793017578125,2.188232421875,437.109375,4.8876953125
3114,21.1767578125,0.652392578125,0.23408203125,0.0793017578125,2.188232421875,437.109375,4.8876953125
3115,21.1767578125,0.652392578125,0.22880859374999998,0.1730029296875,2.188232421875,437.109375,4.8876953125
3116,21.1767578125,0.652392578125,0.22880859374999998,0.0793017578125,0.652587890625,437.109375,4.8876953125
3117,21.1767578125,0.652392578125,0.22880859374999998,0.0793017578125,2.188232421875,822.265625,4.8876953125
3118,21.1767578125,0.652392578125,0.22880859374999998,0.0793017578125,2.188232421875,437.109375,4.0849609375
3119,21.1767578125,0.652392578125,0.22880859374999998,0.0793017578125,2.188232421875,437.109375,4.8876953125
3120,18.1298828125,0.572705078125,0.13408203125,0.0780029296875,1.902587890625,422.265625,5.0849609375
3121,36.1767578125,0.572705078125,0.13408203125,0.0780029296875,1.902587890625,422.265625,5.0849609375
3122,18.1298828125,0.502392578125,0.13408203125,0.0780029296875,1.902587890625,422.265625,5.0849609375
3123,18.1298828125,0.572705078125,0.12880859375,0.0780029296875,1.902587890625,422.265625,5.0849609375
3124,18.1298828125,0.572705078125,0.13408203125,0.1743017578125,1.902587890625,422.265625,5.0849609375
3125,18.1298828125,0.572705078125,0.13408203125,0.0780029296875,0.938232421875,422.265625,5.0849609375
3126,18.1298828125,0.572705078125,0.13408203125,0.0780029296875,1.902587890625,837.109375,5.0849609375
3127,18.1298828125,0.572705078125,0.13408203125,0.0780029296875,1.902587890625,422.265625,5.8876953125
3128,18.1298828125,0.502392578125,0.12880859375,0.1743017578125,0.938232421875,837.109375,5.8876953125
3129,36.1767578125,0.572705078125,0.12880859375,0.1743017578125,0.938232421875,837.109375,5.8876953125
3130,36.1767578125,0.502392578125,0.13408203125,0.1743017578125,0.938232421875,837.109375,5.8876953125
3131,36.1767578125,0.502392578125,0.12880859375,0.0780029296875,0.938232421875,837.109375,5.8876953125
3132,36.1767578125,0.502392578125,0.12880859375,0.1743017578125,1.902587890625,837.109375,5.8876953125
3133,36.1767578125,0.502392578125,0.12880859375,0.1743017578125,0.938232421875,422.265625,5.8876953125
3134,36.1767578125,0.502392578125,0.12880859375,0.1743017578125,0.938232421875,837.109375,5.0849609375
3135,36.1767578125,0.502392578125,0.12880859375,0.1743017578125,0.938232421875,837.109375,5.8876953125
3136,21.8798828125,0.460205078125,0.15908203125,0.1017529296875,2.215087890625,322.265625,4.3349609375
3137,24.9267578125,0.460205078125,0.15908203125,0.1017529296875,2.215087890625,322.265625,4.3349609375
3138,21.8798828125,0.6898925781249999,0.15908203125,0.1017529296875,2.215087890625,322.265625,4.3349609375
3139,21.8798828125,0.460205078125,0.25380859375,0.1017529296875,2.215087890625,322.265625,4.3349609375
3140,21.8798828125,0.460205078125,0.15908203125,0.10305175781249999,2.215087890625,322.265625,4.3349609375
3141,21.8798828125,0.460205078125,0.15908203125,0.1017529296875,0.625732421875,322.265625,4.3349609375
3142,21.8798828125,0.460205078125,0.15908203125,0.1017529296875,2.215087890625,537.109375,4.3349609375
3143,21.8798828125,0.460205078125,0.15908203125,0.1017529296875,2.215087890625,322.265625,5.1376953125
3144,21.8798828125,0.6898925781249999,0.25380859375,0.10305175781249999,0.625732421875,537.109375,5.1376953125
3145,24.9267578125,0.460205078125,0.25380859375,0.10305175781249999,0.625732421875,537.109375,5.1376953125
3146,24.9267578125,0.6898925781249999,0.15908203125,0.10305175781249999,0.625732421875,537.109375,5.1376953125
3147,24.9267578125,0.6898925781249999,0.25380859375,0.1017529296875,0.625732421875,537.109375,5.1376953125
3148,24.9267578125,0.6898925781249999,0.25380859375,0.10305175781249999,2.215087890625,537.109375,5.1376953125
3149,24.9267578125,0.6898925781249999,0.25380859375,0.10305175781249999,0.625732421875,322.265625,5.1376953125
3150,24.9267578125,0.6898925781249999,0.25380859375,0.10305175781249999,0.625732421875,537.109375,4.3349609375
3151,24.9267578125,0.6898925781249999,0.25380859375,0.10305175781249999,0.625732421875,537.109375,5.1376953125
3152,36.8798828125,0.6102050781249999,0.25908203124999996,0.19675292968750002,0.965087890625,722.265625,5.3349609375
3153,39.9267578125,0.6102050781249999,0.25908203124999996,0.19675292968750002,0.965087890625,722.265625,5.3349609375
3154,36.8798828125,0.539892578125,0.25908203124999996,0.19675292968750002,0.965087890625,722.265625,5.3349609375
3155,36.8798828125,0.6102050781249999,0.15380859375,0.19675292968750002,0.965087890625,722.265625,5.3349609375
3156,36.8798828125,0.6102050781249999,0.25908203124999996,0.1980517578125,0.965087890625,722.265625,5.3349609375
3157,36.8798828125,0.6102050781249999,0.25908203124999996,0.19675292968750002,1.875732421875,722.265625,5.3349609375
3158,36.8798828125,0.6102050781249999,0.25908203124999996,0.19675292968750002,0.965087890625,937.109375,5.3349609375
3159,36.8798828125,0.6102050781249999,0.25908203124999996,0.19675292968750002,0.965087890625,722.265625,4.1376953125
3160,36.8798828125,0.539892578125,0.15380859375,0.1980517578125,1.875732421875,937.109375,4.1376953125
3161,39.9267578125,0.6102050781249999,0.15380859375,0.1980517578125,1.875732421875,937.109375,4.1376953125
3162,39.9267578125,0.539892578125,0.25908203124999996,0.1980517578125,1.875732421875,937.109375,4.1376953125
3163,39.9267578125,0.539892578125,0.15380859375,0.19675292968750002,1.875732421875,937.109375,4.1376953125
3164,39.9267578125,0.539892578125,0.15380859375,0.1980517578125,0.965087890625,937.109375,4.1376953125
3165,39.9267578125,0.539892578125,0.15380859375,0.1980517578125,1.875732421875,722.265625,4.1376953125
3166,39.9267578125,0.539892578125,0.15380859375,0.1980517578125,1.875732421875,937.109375,5.3349609375
3167,39.9267578125,0.539892578125,0.15380859375,0.1980517578125,1.875732421875,937.109375,4.1376953125
3168,29.3798828125,0.535205078125,0.10908203125,0.0542529296875,1.590087890625,922.265625,4.8349609375
3169,32.4267578125,0.535205078125,0.10908203125,0.0542529296875,1.590087890625,922.265625,4.8349609375
3170,29.3798828125,0.464892578125,0.10908203125,0.0542529296875,1.590087890625,922.265625,4.8349609375
3171,29.3798828125,0.535205078125,0.10380859375000001,0.0542529296875,1.590087890625,922.265625,4.8349609375
3172,29.3798828125,0.535205078125,0.10908203125,0.15055175781250002,1.590087890625,922.265625,4.8349609375
3173,29.3798828125,0.535205078125,0.10908203125,0.0542529296875,2.500732421875,922.265625,4.8349609375
3174,29.3798828125,0.535205078125,0.10908203125,0.0542529296875,1.590087890625,337.109375,4.8349609375
3175,29.3798828125,0.535205078125,0.10908203125,0.0542529296875,1.590087890625,922.265625,5.6376953125
3176,29.3798828125,0.464892578125,0.10380859375000001,0.15055175781250002,2.500732421875,337.109375,5.6376953125
3177,32.4267578125,0.535205078125,0.10380859375000001,0.15055175781250002,2.500732421875,337.109375,5.6376953125
3178,32.4267578125,0.464892578125,0.10908203125,0.15055175781250002,2.500732421875,337.109375,5.6376953125
3179,32.4267578125,0.464892578125,0.10380859375000001,0.0542529296875,2.500732421875,337.109375,5.6376953125
3180,32.4267578125,0.464892578125,0.10380859375000001,0.15055175781250002,1.590087890625,337.109375,5.6376953125
3181,32.4267578125,0.464892578125,0.10380859375000001,0.15055175781250002,2.500732421875,922.265625,5.6376953125
3182,32.4267578125,0.464892578125,0.10380859375000001,0.15055175781250002,2.500732421875,337.109375,4.8349609375
3183,32.4267578125,0.464892578125,0.10380859375000001,0.15055175781250002,2.500732421875,337.109375,5.6376953125
3184,14.3798828125,0.685205078125,0.20908203125,0.1492529296875,2.840087890625,522.265625,5.8349609375
3185,17.4267578125,0.685205078125,0.20908203125,0.1492529296875,2.840087890625,522.265625,5.8349609375
3186,14.3798828125,0.614892578125,0.20908203125,0.1492529296875,2.840087890625,522.265625,5.8349609375
3187,14.3798828125,0.685205078125,0.20380859375,0.1492529296875,2.840087890625,522.265625,5.8349609375
3188,14.3798828125,0.685205078125,0.20908203125,0.055551757812500005,2.840087890625,522.265625,5.8349609375
3189,14.3798828125,0.685205078125,0.20908203125,0.1492529296875,1.250732421875,522.265625,5.8349609375
3190,14.3798828125,0.685205078125,0.20908203125,0.1492529296875,2.840087890625,737.109375,5.8349609375
3191,14.3798828125,0.685205078125,0.20908203125,0.1492529296875,2.840087890625,522.265625,4.6376953125
3192,14.3798828125,0.614892578125,0.20380859375,0.055551757812500005,1.250732421875,737.109375,4.6376953125
3193,17.4267578125,0.685205078125,0.20380859375,0.055551757812500005,1.250732421875,737.109375,4.6376953125
3194,17.4267578125,0.614892578125,0.20908203125,0.055551757812500005,1.250732421875,737.109375,4.6376953125
3195,17.4267578125,0.614892578125,0.20380859375,0.1492529296875,1.250732421875,737.109375,4.6376953125
3196,17.4267578125,0.614892578125,0.20380859375,0.055551757812500005,2.840087890625,737.109375,4.6376953125
3197,17.4267578125,0.614892578125,0.20380859375,0.055551757812500005,1.250732421875,522.265625,4.6376953125
3198,17.4267578125,0.614892578125,0.20380859375,0.055551757812500005,1.250732421875,737.109375,5.8349609375
3199,17.4267578125,0.614892578125,0.20380859375,0.055551757812500005,1.250732421875,737.109375,4.6376953125
3200,16.2548828125,0.40395507812500003,0.12158203125,0.1848779296875,1.433837890625,472.265625,4.4599609375
3201,23.0517578125,0.40395507812500003,0.12158203125,0.1848779296875,1.433837890625,472.265625,4.4599609375
3202,16.2548828125,0.671142578125,0.12158203125,0.1848779296875,1.433837890625,472.265625,4.4599609375
3203,16.2548828125,0.40395507812500003,0.14130859375,0.1848779296875,1.433837890625,472.265625,4.4599609375
3204,16.2548828125,0.40395507812500003,0.12158203125,0.0436767578125,1.433837890625,472.265625,4.4599609375
3205,16.2548828125,0.40395507812500003,0.12158203125,0.1848779296875,1.719482421875,472.265625,4.4599609375
3206,16.2548828125,0.40395507812500003,0.12158203125,0.1848779296875,1.433837890625,987.109375,4.4599609375
3207,16.2548828125,0.40395507812500003,0.12158203125,0.1848779296875,1.433837890625,472.265625,5.5126953125
3208,16.2548828125,0.671142578125,0.14130859375,0.0436767578125,1.719482421875,987.109375,5.5126953125
3209,23.0517578125,0.40395507812500003,0.14130859375,0.0436767578125,1.719482421875,987.109375,5.5126953125
3210,23.0517578125,0.671142578125,0.12158203125,0.0436767578125,1.719482421875,987.109375,5.5126953125
3211,23.0517578125,0.671142578125,0.14130859375,0.1848779296875,1.719482421875,987.109375,5.5126953125
3212,23.0517578125,0.671142578125,0.14130859375,0.0436767578125,1.433837890625,987.109375,5.5126953125
3213,23.0517578125,0.671142578125,0.14130859375,0.0436767578125,1.719482421875,472.265625,5.5126953125
3214,23.0517578125,0.671142578125,0.14130859375,0.0436767578125,1.719482421875,987.109375,4.4599609375
3215,23.0517578125,0.671142578125,0.14130859375,0.0436767578125,1.719482421875,987.109375,5.5126953125
3216,31.2548828125,0.553955078125,0.22158203124999998,0.0898779296875,2.683837890625,872.265625,5.4599609375
3217,38.0517578125,0.553955078125,0.22158203124999998,0.0898779296875,2.683837890625,872.265625,5.4599609375
3218,31.2548828125,0.521142578125,0.22158203124999998,0.0898779296875,2.683837890625,872.265625,5.4599609375
3219,31.2548828125,0.553955078125,0.24130859375,0.0898779296875,2.683837890625,872.265625,5.4599609375
3220,31.2548828125,0.553955078125,0.22158203124999998,0.13867675781250002,2.683837890625,872.265625,5.4599609375
3221,31.2548828125,0.553955078125,0.22158203124999998,0.0898779296875,2.969482421875,872.265625,5.4599609375
3222,31.2548828125,0.553955078125,0.22158203124999998,0.0898779296875,2.683837890625,587.109375,5.4599609375
3223,31.2548828125,0.553955078125,0.22158203124999998,0.0898779296875,2.683837890625,872.265625,4.5126953125
3224,31.2548828125,0.521142578125,0.24130859375,0.13867675781250002,2.969482421875,587.109375,4.5126953125
3225,38.0517578125,0.553955078125,0.24130859375,0.13867675781250002,2.969482421875,587.109375,4.5126953125
3226,38.0517578125,0.521142578125,0.22158203124999998,0.13867675781250002,2.969482421875,587.109375,4.5126953125
3227,38.0517578125,0.521142578125,0.24130859375,0.0898779296875,2.969482421875,587.109375,4.5126953125
3228,38.0517578125,0.521142578125,0.24130859375,0.13867675781250002,2.683837890625,587.109375,4.5126953125
3229,38.0517578125,0.521142578125,0.24130859375,0.13867675781250002,2.969482421875,872.265625,4.5126953125
3230,38.0517578125,0.521142578125,0.24130859375,0.13867675781250002,2.969482421875,587.109375,5.4599609375
3231,38.0517578125,0.521142578125,0.24130859375,0.13867675781250002,2.969482421875,587.109375,4.5126953125
3232,38.7548828125,0.478955078125,0.17158203125,0.1373779296875,2.058837890625,672.265625,4.9599609375
3233,30.5517578125,0.478955078125,0.17158203125,0.1373779296875,2.058837890625,672.265625,4.9599609375
3234,38.7548828125,0.446142578125,0.17158203125,0.1373779296875,2.058837890625,672.265625,4.9599609375
3235,38.7548828125,0.478955078125,0.29130859374999996,0.1373779296875,2.058837890625,672.265625,4.9599609375
3236,38.7548828125,0.478955078125,0.17158203125,0.1861767578125,2.058837890625,672.265625,4.9599609375
3237,38.7548828125,0.478955078125,0.17158203125,0.1373779296875,2.344482421875,672.265625,4.9599609375
3238,38.7548828125,0.478955078125,0.17158203125,0.1373779296875,2.058837890625,787.109375,4.9599609375
3239,38.7548828125,0.478955078125,0.17158203125,0.1373779296875,2.058837890625,672.265625,5.0126953125
3240,38.7548828125,0.446142578125,0.29130859374999996,0.1861767578125,2.344482421875,787.109375,5.0126953125
3241,30.5517578125,0.478955078125,0.29130859374999996,0.1861767578125,2.344482421875,787.109375,5.0126953125
3242,30.5517578125,0.446142578125,0.17158203125,0.1861767578125,2.344482421875,787.109375,5.0126953125
3243,30.5517578125,0.446142578125,0.29130859374999996,0.1373779296875,2.344482421875,787.109375,5.0126953125
3244,30.5517578125,0.446142578125,0.29130859374999996,0.1861767578125,2.058837890625,787.109375,5.0126953125
3245,30.5517578125,0.446142578125,0.29130859374999996,0.1861767578125,2.344482421875,672.265625,5.0126953125
3246,30.5517578125,0.446142578125,0.29130859374999996,0.1861767578125,2.344482421875,787.109375,4.9599609375
3247,30.5517578125,0.446142578125,0.29130859374999996,0.1861767578125,2.344482421875,787.109375,5.0126953125
3248,23.7548828125,0.628955078125,0.27158203125,0.0423779296875,0.808837890625,272.265625,5.9599609375
3249,15.5517578125,0.628955078125,0.27158203125,0.0423779296875,0.808837890625,272.265625,5.9599609375
3250,23.7548828125,0.596142578125,0.27158203125,0.0423779296875,0.808837890625,272.265625,5.9599609375
3251,23.7548828125,0.628955078125,0.19130859374999998,0.0423779296875,0.808837890625,272.265625,5.9599609375
3252,23.7548828125,0.628955078125,0.27158203125,0.0911767578125,0.808837890625,272.265625,5.9599609375
3253,23.7548828125,0.628955078125,0.27158203125,0.0423779296875,1.094482421875,272.265625,5.9599609375
3254,23.7548828125,0.628955078125,0.27158203125,0.0423779296875,0.808837890625,387.109375,5.9599609375
3255,23.7548828125,0.628955078125,0.27158203125,0.0423779296875,0.808837890625,272.265625,4.0126953125
3256,23.7548828125,0.596142578125,0.19130859374999998,0.0911767578125,1.094482421875,387.109375,4.0126953125
3257,15.5517578125,0.628955078125,0.19130859374999998,0.0911767578125,1.094482421875,387.109375,4.0126953125
3258,15.5517578125,0.596142578125,0.27158203125,0.0911767578125,1.094482421875,387.109375,4.0126953125
3259,15.5517578125,0.596142578125,0.19130859374999998,0.0423779296875,1.094482421875,387.109375,4.0126953125
3260,15.5517578125,0.596142578125,0.19130859374999998,0.0911767578125,0.808837890625,387.109375,4.0126953125
3261,15.5517578125,0.596142578125,0.19130859374999998,0.0911767578125,1.094482421875,272.265625,4.0126953125
3262,15.5517578125,0.596142578125,0.19130859374999998,0.0911767578125,1.094482421875,387.109375,5.9599609375
3263,15.5517578125,0.596142578125,0.19130859374999998,0.0911767578125,1.094482421875,387.109375,4.0126953125
3264,20.0048828125,0.516455078125,0.24658203125,0.018627929687500003,1.121337890625,572.265625,4.7099609375
3265,26.8017578125,0.516455078125,0.24658203125,0.018627929687500003,1.121337890625,572.265625,4.7099609375
3266,20.0048828125,0.40864257812500004,0.24658203125,0.018627929687500003,1.121337890625,572.265625,4.7099609375
3267,20.0048828125,0.516455078125,0.21630859375,0.018627929687500003,1.121337890625,572.265625,4.7099609375
3268,20.0048828125,0.516455078125,0.24658203125,0.16242675781250002,1.121337890625,572.265625,4.7099609375
3269,20.0048828125,0.516455078125,0.24658203125,0.018627929687500003,0.781982421875,572.265625,4.7099609375
3270,20.0048828125,0.516455078125,0.24658203125,0.018627929687500003,1.121337890625,687.109375,4.7099609375
3271,20.0048828125,0.516455078125,0.24658203125,0.018627929687500003,1.121337890625,572.265625,4.7626953125
3272,20.0048828125,0.40864257812500004,0.21630859375,0.16242675781250002,0.781982421875,687.109375,4.7626953125
3273,26.8017578125,0.516455078125,0.21630859375,0.16242675781250002,0.781982421875,687.109375,4.7626953125
3274,26.8017578125,0.40864257812500004,0.24658203125,0.16242675781250002,0.781982421875,687.109375,4.7626953125
3275,26.8017578125,0.40864257812500004,0.21630859375,0.018627929687500003,0.781982421875,687.109375,4.7626953125
3276,26.8017578125,0.40864257812500004,0.21630859375,0.16242675781250002,1.121337890625,687.109375,4.7626953125
3277,26.8017578125,0.40864257812500004,0.21630859375,0.16242675781250002,0.781982421875,572.265625,4.7626953125
3278,26.8017578125,0.40864257812500004,0.21630859375,0.16242675781250002,0.781982421875,687.109375,4.7099609375
3279,26.8017578125,0.40864257812500004,0.21630859375,0.16242675781250002,0.781982421875,687.109375,4.7626953125
3280,35.0048828125,0.666455078125,0.14658203125,0.11362792968749999,2.371337890625,972.265625,5.7099609375
3281,11.8017578125,0.666455078125,0.14658203125,0.11362792968749999,2.371337890625,972.265625,5.7099609375
3282,35.0048828125,0.558642578125,0.14658203125,0.11362792968749999,2.371337890625,972.265625,5.7099609375
3283,35.0048828125,0.666455078125,0.11630859375000001,0.11362792968749999,2.371337890625,972.265625,5.7099609375
3284,35.0048828125,0.666455078125,0.14658203125,0.0674267578125,2.371337890625,972.265625,5.7099609375
3285,35.0048828125,0.666455078125,0.14658203125,0.11362792968749999,2.031982421875,972.265625,5.7099609375
3286,35.0048828125,0.666455078125,0.14658203125,0.11362792968749999,2.371337890625,287.109375,5.7099609375
3287,35.0048828125,0.666455078125,0.14658203125,0.11362792968749999,2.371337890625,972.265625,5.7626953125
3288,35.0048828125,0.558642578125,0.11630859375000001,0.0674267578125,2.031982421875,287.109375,5.7626953125
3289,11.8017578125,0.666455078125,0.11630859375000001,0.0674267578125,2.031982421875,287.109375,5.7626953125
3290,11.8017578125,0.558642578125,0.14658203125,0.0674267578125,2.031982421875,287.109375,5.7626953125
3291,11.8017578125,0.558642578125,0.11630859375000001,0.11362792968749999,2.031982421875,287.109375,5.7626953125
3292,11.8017578125,0.558642578125,0.11630859375000001,0.0674267578125,2.371337890625,287.109375,5.7626953125
3293,11.8017578125,0.558642578125,0.11630859375000001,0.0674267578125,2.031982421875,972.265625,5.7626953125
3294,11.8017578125,0.558642578125,0.11630859375000001,0.0674267578125,2.031982421875,287.109375,5.7099609375
3295,11.8017578125,0.558642578125,0.11630859375000001,0.0674267578125,2.031982421875,287.109375,5.7626953125
3296,27.5048828125,0.441455078125,0.29658203125,0.0661279296875,2.996337890625,772.265625,4.2099609375
3297,19.3017578125,0.441455078125,0.29658203125,0.0661279296875,2.996337890625,772.265625,4.2099609375
3298,27.5048828125,0.6336425781249999,0.29658203125,0.0661279296875,2.996337890625,772.265625,4.2099609375
3299,27.5048828125,0.441455078125,0.16630859375,0.0661279296875,2.996337890625,772.265625,4.2099609375
3300,27.5048828125,0.441455078125,0.29658203125,0.0199267578125,2.996337890625,772.265625,4.2099609375
3301,27.5048828125,0.441455078125,0.29658203125,0.0661279296875,2.656982421875,772.265625,4.2099609375
3302,27.5048828125,0.441455078125,0.29658203125,0.0661279296875,2.996337890625,887.109375,4.2099609375
3303,27.5048828125,0.441455078125,0.29658203125,0.0661279296875,2.996337890625,772.265625,4.2626953125
3304,27.5048828125,0.6336425781249999,0.16630859375,0.0199267578125,2.656982421875,887.109375,4.2626953125
3305,19.3017578125,0.441455078125,0.16630859375,0.0199267578125,2.656982421875,887.109375,4.2626953125
3306,19.3017578125,0.6336425781249999,0.29658203125,0.0199267578125,2.656982421875,887.109375,4.2626953125
3307,19.3017578125,0.6336425781249999,0.16630859375,0.0661279296875,2.656982421875,887.109375,4.2626953125
3308,19.3017578125,0.6336425781249999,0.16630859375,0.0199267578125,2.996337890625,887.109375,4.2626953125
3309,19.3017578125,0.6336425781249999,0.16630859375,0.0199267578125,2.656982421875,772.265625,4.2626953125
3310,19.3017578125,0.6336425781249999,0.16630859375,0.0199267578125,2.656982421875,887.109375,4.2099609375
3311,19.3017578125,0.6336425781249999,0.16630859375,0.0199267578125,2.656982421875,887.109375,4.2626953125
3312,12.5048828125,0.591455078125,0.19658203125,0.1611279296875,1.746337890625,372.265625,5.2099609375
3313,34.3017578125,0.591455078125,0.19658203125,0.1611279296875,1.746337890625,372.265625,5.2099609375
3314,12.5048828125,0.483642578125,0.19658203125,0.1611279296875,1.746337890625,372.265625,5.2099609375
3315,12.5048828125,0.591455078125,0.26630859375,0.1611279296875,1.746337890625,372.265625,5.2099609375
3316,12.5048828125,0.591455078125,0.19658203125,0.1149267578125,1.746337890625,372.265625,5.2099609375
3317,12.5048828125,0.591455078125,0.19658203125,0.1611279296875,1.406982421875,372.265625,5.2099609375
3318,12.5048828125,0.591455078125,0.19658203125,0.1611279296875,1.746337890625,487.109375,5.2099609375
3319,12.5048828125,0.591455078125,0.19658203125,0.1611279296875,1.746337890625,372.265625,5.2626953125
3320,12.5048828125,0.483642578125,0.26630859375,0.1149267578125,1.406982421875,487.109375,5.2626953125
3321,34.3017578125,0.591455078125,0.26630859375,0.1149267578125,1.406982421875,487.109375,5.2626953125
3322,34.3017578125,0.483642578125,0.19658203125,0.1149267578125,1.406982421875,487.109375,5.2626953125
3323,34.3017578125,0.483642578125,0.26630859375,0.1611279296875,1.406982421875,487.109375,5.2626953125
3324,34.3017578125,0.483642578125,0.26630859375,0.1149267578125,1.746337890625,487.109375,5.2626953125
3325,34.3017578125,0.483642578125,0.26630859375,0.1149267578125,1.406982421875,372.265625,5.2626953125
3326,34.3017578125,0.483642578125,0.26630859375,0.1149267578125,1.406982421875,487.109375,5.2099609375
3327,34.3017578125,0.483642578125,0.26630859375,0.1149267578125,1.406982421875,487.109375,5.2626953125
3328,13.4423828125,0.45083007812500003,0.21533203125,0.0483154296875,1.824462890625,997.265625,5.5224609375
3329,18.3642578125,0.45083007812500003,0.21533203125,0.0483154296875,1.824462890625,997.265625,5.5224609375
3330,13.4423828125,0.530517578125,0.21533203125,0.0483154296875,1.824462890625,997.265625,5.5224609375
3331,13.4423828125,0.45083007812500003,0.16005859375,0.0483154296875,1.824462890625,997.265625,5.5224609375
3332,13.4423828125,0.45083007812500003,0.21533203125,0.10898925781249999,1.824462890625,997.265625,5.5224609375
3333,13.4423828125,0.45083007812500003,0.21533203125,0.0483154296875,0.547607421875,997.265625,5.5224609375
3334,13.4423828125,0.45083007812500003,0.21533203125,0.0483154296875,1.824462890625,712.109375,5.5224609375
3335,13.4423828125,0.45083007812500003,0.21533203125,0.0483154296875,1.824462890625,997.265625,5.2001953125
3336,13.4423828125,0.530517578125,0.16005859375,0.10898925781249999,0.547607421875,712.109375,5.2001953125
3337,18.3642578125,0.45083007812500003,0.16005859375,0.10898925781249999,0.547607421875,712.109375,5.2001953125
3338,18.3642578125,0.530517578125,0.21533203125,0.10898925781249999,0.547607421875,712.109375,5.2001953125
3339,18.3642578125,0.530517578125,0.16005859375,0.0483154296875,0.547607421875,712.109375,5.2001953125
3340,18.3642578125,0.530517578125,0.16005859375,0.10898925781249999,1.824462890625,712.109375,5.2001953125
3341,18.3642578125,0.530517578125,0.16005859375,0.10898925781249999,0.547607421875,997.265625,5.2001953125
3342,18.3642578125,0.530517578125,0.16005859375,0.10898925781249999,0.547607421875,712.109375,5.5224609375
3343,18.3642578125,0.530517578125,0.16005859375,0.10898925781249999,0.547607421875,712.109375,5.2001953125
3344,28.4423828125,0.600830078125,0.11533203125000001,0.14331542968750002,0.574462890625,597.265625,4.5224609375
3345,33.3642578125,0.600830078125,0.11533203125000001,0.14331542968750002,0.574462890625,597.265625,4.5224609375
3346,28.4423828125,0.6805175781249999,0.11533203125000001,0.14331542968750002,0.574462890625,597.265625,4.5224609375
3347,28.4423828125,0.600830078125,0.26005859374999996,0.14331542968750002,0.574462890625,597.265625,4.5224609375
3348,28.4423828125,0.600830078125,0.11533203125000001,0.0139892578125,0.574462890625,597.265625,4.5224609375
3349,28.4423828125,0.600830078125,0.11533203125000001,0.14331542968750002,1.797607421875,597.265625,4.5224609375
3350,28.4423828125,0.600830078125,0.11533203125000001,0.14331542968750002,0.574462890625,312.109375,4.5224609375
3351,28.4423828125,0.600830078125,0.11533203125000001,0.14331542968750002,0.574462890625,597.265625,4.2001953125
3352,28.4423828125,0.6805175781249999,0.26005859374999996,0.0139892578125,1.797607421875,312.109375,4.2001953125
